episode,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,allocated_count,failure_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,best_eval_objective
2071,0.6,0.623635312313761,0.623635312313761,0.5934095923596849,153.17719943597427,1.6794376953851495,0.32056230461485036,1.0,0.0,110,0,8,110,110,0.12431029975414276,0.05,,,,,1.366881031016972
2072,1.2,1.1835585640624617,1.1835585640624617,1.1564524961787817,180.54226931450475,1.0492601889532067,0.1285175888245709,0.7944444444444444,0.20555555555555555,143,37,6,180,143,0.11949043720960617,0.05,,,,,1.366881031016972
2073,1.5,1.4966345239251542,1.4874701522992952,1.4966345239251542,104.39997302214555,0.31142763124277273,0.20912031396270664,0.6301369863013698,0.3698630136986301,92,54,7,146,92,0.31450119614601135,0.05,,,,,1.366881031016972
2074,0.6,0.6206504715654265,0.6206504715654265,0.5809312700305508,161.12448175621358,1.5160394892568734,0.4839605107431266,1.0,0.0,115,0,4,115,115,0.4166850447654724,0.05,,,,,1.366881031016972
2075,1.5,1.4907019579099268,1.4907019579099268,1.403528764270518,134.14343078997484,0.3149847477670845,0.1823697495874128,0.6243386243386243,0.37566137566137564,118,71,8,189,118,0.24961304664611816,0.05,,,,,1.366881031016972
2076,0.6,0.6146983310627399,0.6146983310627399,0.6094137278220798,102.56976932381187,1.6931770723830928,0.3068229276169071,1.0,0.0,73,0,4,73,73,0.5760335922241211,0.05,,,,,1.366881031016972
2077,1.0,1.0409809848874712,1.0409809848874712,1.0049925060368037,120.82370099483423,1.1579573445484441,0.2864870998960005,0.8611111111111112,0.1388888888888889,93,15,8,108,93,0.23240728676319122,0.05,,,,,1.366881031016972
2078,0.8,0.8101486891435113,0.8101486891435113,0.7512755187233161,247.03924681488482,1.7008763608768387,0.29912363912316137,1.0,0.0,180,0,4,180,180,0.0825427770614624,0.05,,,,,1.366881031016972
2079,0.8,0.7861385445571539,0.7848844203876972,0.7861385445571539,216.91007353638142,1.8178857440079226,0.18211425599207734,1.0,0.0,155,0,6,155,155,0.07455489039421082,0.05,,,,,1.366881031016972
2080,1.0,0.9954882878579816,0.9954882878579816,0.9934038406409914,228.29158661038397,1.6211607278345663,0.1765920811541976,0.949438202247191,0.05056179775280899,169,9,5,178,169,0.21317481994628906,0.05,,,,,1.366881031016972
2081,0.6,0.606630101888912,0.606630101888912,0.5800227113375102,195.82309128827177,1.5193824419369317,0.4806175580630684,1.0,0.0,144,0,7,144,144,0.07420714199542999,0.05,,,,,1.366881031016972
2082,0.6,0.6064026625433958,0.6064026625433958,0.6007422877087863,73.81982064986647,1.6423055232998909,0.3576944767001092,1.0,0.0,51,0,8,51,51,0.14220838248729706,0.05,,,,,1.366881031016972
2083,0.6,0.6142239266170114,0.5833279718776821,0.6142239266170114,157.50277288991603,1.4154164639148772,0.5845835360851229,1.0,0.0,114,0,4,114,114,0.290249228477478,0.05,,,,,1.366881031016972
2084,0.8,0.8305836392147414,0.8305836392147414,0.7776830972289454,274.7333025493316,1.7985012579043058,0.20149874209569407,1.0,0.0,198,0,6,198,198,0.5427608489990234,0.05,,,,,1.366881031016972
2085,1.2,1.2575160316418315,1.2575160316418315,1.1358673368055547,119.0127199556598,0.9627835103001205,0.0694745542160084,0.7580645161290323,0.24193548387096775,94,30,4,124,94,0.0892876386642456,0.05,,,,,1.366881031016972
2086,1.0,0.9838216418199683,0.9838216418199683,0.9794153509457558,221.02143487072607,1.8909581345041964,0.05904186549580389,0.9875,0.0125,158,2,6,160,158,0.31933146715164185,0.05,,,,,1.366881031016972
2087,0.6,0.5832621554254048,0.5832621554254048,0.5767296280606525,230.72195085983103,1.5357028054973743,0.4642971945026257,1.0,0.0,168,0,5,168,168,0.5582994222640991,0.05,,,,,1.366881031016972
2088,1.5,1.5011603306927828,1.5011603306927828,1.3973250967475919,112.45630624802389,0.3984960815068612,0.11130784006176621,0.6274509803921569,0.37254901960784315,96,57,4,153,96,0.3944151699542999,0.05,,,,,1.366881031016972
2089,0.8,0.7915824880302423,0.786319319057108,0.7915824880302423,170.64920412873758,1.7329141186501085,0.2670858813498914,1.0,0.0,122,0,7,122,122,0.1863720864057541,0.05,,,,,1.366881031016972
2090,0.8,0.804618373450094,0.804618373450094,0.7518950464810861,203.09337966725622,1.7991992711165161,0.20080072888348383,1.0,0.0,145,0,8,145,145,0.211117684841156,0.05,,,,,1.366881031016972
2091,1.2,1.224848827767698,1.224848827767698,1.1293977138216684,75.16586817667852,1.160795201025706,0.0963476561171509,0.8142857142857143,0.18571428571428572,57,13,4,70,57,0.6394089460372925,0.05,,,,,1.366881031016972
2092,0.6,0.5991800516207764,0.5991800516207764,0.5553312186487595,170.71943657363832,1.6362127717352593,0.3637872282647407,1.0,0.0,125,0,4,125,125,0.4659784734249115,0.05,,,,,1.366881031016972
2093,0.6,0.6125622102519439,0.6125622102519439,0.599080235249156,191.85839716981909,1.6082980888224188,0.39170191117758135,1.0,0.0,138,0,7,138,138,0.23024553060531616,0.05,,,,,1.366881031016972
2094,1.5,1.5046205479614618,1.4758698716971024,1.5046205479614618,36.14924512695928,0.14780784584209028,0.09780618924562903,0.5614035087719298,0.43859649122807015,32,25,4,57,32,0.7929220199584961,0.05,,,,,1.366881031016972
2095,1.5,1.463597632889376,1.463597632889376,1.393587051472543,57.657239789671216,0.39792525027869885,0.2336536970897224,0.6578947368421053,0.34210526315789475,50,26,7,76,50,0.4126160144805908,0.05,,,,,1.366881031016972
2096,1.5,1.5614742040559,1.5614742040559,1.491336836286075,133.6580535778523,0.2210201417199501,0.2119695490016992,0.6082474226804123,0.3917525773195876,118,76,8,194,118,0.07668260484933853,0.05,,,,,1.366881031016972
2097,0.6,0.5898692592839226,0.5898692592839226,0.5850486252923736,155.11546620558036,1.3727860160602738,0.6272139839397262,1.0,0.0,115,0,4,115,115,0.10959446430206299,0.05,,,,,1.366881031016972
2098,1.0,1.0108978516079685,1.0108978516079685,0.9591081286725514,162.553234993122,1.5060533749993634,0.18860311355025483,0.9236641221374046,0.07633587786259542,121,10,6,131,121,0.11896298825740814,0.05,,,,,1.366881031016972
2099,1.0,1.003229147554761,1.003229147554761,0.9327865053756742,78.82173195993165,1.6763616795948797,0.11674176868098242,0.9482758620689655,0.05172413793103448,55,3,4,58,55,0.23549744486808777,0.05,,,,,1.366881031016972
2100,1.0,1.0433826621192301,1.0433826621192301,1.0163661224239608,244.32847577774643,1.5126087896425262,0.18282268243869196,0.9238578680203046,0.07614213197969544,182,15,5,197,182,0.24156606197357178,0.05,1.2031414723568015,0.2356442466077304,0.859696429741133,0.14030357025886708,1.366881031016972
2101,0.8,0.8307826565442055,0.8307826565442055,0.7544011471547113,269.2214618377207,1.8399020910623352,0.16009790893766485,1.0,0.0,193,0,4,193,193,0.3785168528556824,0.05,,,,,1.366881031016972
2102,1.5,1.4910583118070753,1.4910583118070753,1.43190432359896,61.33091975114671,0.34756816341736685,0.14654948364145676,0.6235294117647059,0.3764705882352941,53,32,8,85,53,0.11600582301616669,0.05,,,,,1.366881031016972
2103,1.5,1.5100910403761079,1.4665777441136534,1.5100910403761079,40.590741232885776,0.3781793460888947,0.21441324650369784,0.6481481481481481,0.35185185185185186,35,19,7,54,35,0.12867383658885956,0.05,,,,,1.366881031016972
2104,0.8,0.834137898925091,0.834137898925091,0.791478930298083,199.5025120860221,1.774078972057577,0.22592102794242302,1.0,0.0,142,0,4,142,142,0.15011699497699738,0.05,,,,,1.366881031016972
2105,0.6,0.6160109147093509,0.6060910698695191,0.6160109147093509,209.6308583075518,1.6564756159870728,0.3435243840129272,1.0,0.0,151,0,7,151,151,0.3232298493385315,0.05,,,,,1.366881031016972
2106,1.2,1.2369504720111035,1.2369504720111035,1.1266413798896278,91.60357733419507,1.053104092064086,0.17416863520864104,0.8068181818181818,0.19318181818181818,71,17,4,88,71,0.9584751725196838,0.05,,,,,1.366881031016972
2107,0.6,0.6148948923336437,0.6148948923336437,0.5981018535099693,217.42893711902823,1.654516523879144,0.34548347612085606,1.0,0.0,158,0,6,158,158,0.5099696516990662,0.05,,,,,1.366881031016972
2108,0.6,0.6224026842272401,0.6224026842272401,0.552603800543917,267.8591089076899,1.7735012278296343,0.22649877217036574,1.0,0.0,193,0,7,193,193,0.27717602252960205,0.05,,,,,1.366881031016972
2109,0.8,0.784272173213083,0.784272173213083,0.7564185520369408,245.21141961587364,1.7857262493643538,0.2142737506356463,1.0,0.0,176,0,6,176,176,0.09774690866470337,0.05,,,,,1.366881031016972
2110,1.0,1.03922128408866,1.03922128408866,0.9606640257130766,87.26490751052313,1.331303606507843,0.1822099070056706,0.8783783783783784,0.12162162162162163,65,9,7,74,65,0.14247538149356842,0.05,,,,,1.366881031016972
2111,1.0,1.0007016844423393,0.9990537702132211,1.0007016844423393,258.81780221006875,1.7827934462749888,0.09349521351882562,0.9690721649484536,0.030927835051546393,188,6,4,194,188,0.33812132477760315,0.05,,,,,1.366881031016972
2112,1.0,1.0225482507301025,1.0225482507301025,0.9616493603990194,228.03832766584702,1.474236437590409,0.2031829172483006,0.9193548387096774,0.08064516129032258,171,15,7,186,171,0.03838033229112625,0.05,,,,,1.366881031016972
2113,0.6,0.6215313341377775,0.5920350356668642,0.6215313341377775,212.30401733622037,1.4926117587109449,0.507388241289055,1.0,0.0,155,0,7,155,155,0.2853316366672516,0.05,,,,,1.366881031016972
2114,1.0,0.977406013971471,0.977406013971471,0.942725599784509,225.85566658167727,1.77043101092837,0.13433089383353466,0.9761904761904762,0.023809523809523808,164,4,6,168,164,0.2941097319126129,0.05,,,,,1.366881031016972
2115,1.5,1.4882909546882306,1.4882909546882306,1.4082065756068254,45.27656680616531,0.36972955653328965,0.1463994757247749,0.6290322580645161,0.3709677419354839,39,23,7,62,39,0.4409804940223694,0.05,,,,,1.366881031016972
2116,0.8,0.7869632670782594,0.7869632670782594,0.7812686395716093,135.34538296504806,1.7608010118933288,0.23919898810667115,1.0,0.0,96,0,7,96,96,0.5319899916648865,0.05,,,,,1.366881031016972
2117,0.8,0.7930641144239664,0.7930641144239664,0.777795505716633,152.20085585066454,1.653737741838265,0.3462622581617349,1.0,0.0,108,0,4,108,108,0.5203757882118225,0.05,,,,,1.366881031016972
2118,1.2,1.2468527470647028,1.1967442615083146,1.2468527470647028,118.0478327698232,1.12234679396486,0.10572338147373661,0.8070175438596491,0.19298245614035087,92,22,8,114,92,0.7198046445846558,0.05,,,,,1.366881031016972
2119,0.8,0.829629623055774,0.829629623055774,0.7712062724749227,80.92457595322568,1.842939035686089,0.15706096431391098,1.0,0.0,55,0,6,55,55,0.06755752116441727,0.05,,,,,1.366881031016972
2120,0.6,0.6191622923418222,0.6191622923418222,0.614330469326802,198.37648185853675,1.5947733985366148,0.40522660146338507,1.0,0.0,143,0,7,143,143,0.37818026542663574,0.05,,,,,1.366881031016972
2121,1.2,1.1675010855198804,1.1675010855198804,1.1238205786277946,130.42363849175948,0.945948757572453,0.22328201165831618,0.7923076923076923,0.2076923076923077,103,27,4,130,103,0.13632804155349731,0.05,,,,,1.366881031016972
2122,1.5,1.4810396448239074,1.4810396448239074,1.4658469399675174,139.99451105587454,0.34676066406747463,0.1303966963386167,0.6192893401015228,0.38071065989847713,122,75,8,197,122,1.3056282997131348,0.05,,,,,1.366881031016972
2123,1.0,1.0057000471417559,1.0046933815456884,1.0057000471417559,100.57142643788198,1.7923770535973287,0.04546078424050899,0.9594594594594594,0.04054054054054054,71,3,5,74,71,0.6015522480010986,0.05,,,,,1.366881031016972
2124,1.0,1.01606138951912,1.01606138951912,0.9285644483373703,223.21782214691788,1.7253025192195761,0.10999159842748285,0.9588235294117647,0.041176470588235294,163,7,6,170,163,0.09787144511938095,0.05,,,,,1.366881031016972
2125,0.8,0.805272844069097,0.8023795024488348,0.805272844069097,86.02140109958566,1.7999940258260096,0.20000597417399035,1.0,0.0,59,0,8,59,59,0.8051171898841858,0.05,,,,,1.366881031016972
2126,1.5,1.5601086197123686,1.5601086197123686,1.5147184307462422,52.180574177064194,0.2708160281435079,0.11879436146688156,0.5974025974025974,0.4025974025974026,46,31,6,77,46,0.526207447052002,0.05,,,,,1.366881031016972
2127,0.8,0.7927209247663392,0.7927209247663392,0.7422462790568768,243.91631406896556,1.7653548341060192,0.23464516589398066,1.0,0.0,176,0,6,176,176,0.0892089456319809,0.05,,,,,1.366881031016972
2128,1.5,1.5297141193243815,1.5297141193243815,1.5130503205005181,122.84495542857445,0.3892348382159527,0.13457468559357105,0.6309523809523809,0.36904761904761907,106,62,4,168,106,0.39506423473358154,0.05,,,,,1.366881031016972
2129,1.5,1.5332391570465285,1.5332391570465285,1.4579235976472102,79.9001556912691,0.6322740442163801,0.11772595578361998,0.6875,0.3125,66,30,4,96,66,0.7593200206756592,0.05,,,,,1.366881031016972
2130,1.0,0.9832831054444114,0.9832831054444114,0.9401700480195139,214.13385673472325,1.9237495861739673,0.07625041382603272,1.0,0.0,152,0,5,152,152,0.840177595615387,0.05,,,,,1.366881031016972
2131,1.2,1.1777579623464036,1.1777579623464036,1.132854185226162,173.73401474611765,0.9883761911226079,0.18403760198084052,0.7931034482758621,0.20689655172413793,138,36,4,174,138,0.5463871359825134,0.05,,,,,1.366881031016972
2132,0.8,0.8309945018326675,0.8309945018326675,0.7768760861832947,89.90787812721223,1.7534794867026446,0.24652051329735541,1.0,0.0,63,0,8,63,63,0.4185752868652344,0.05,,,,,1.366881031016972
2133,0.6,0.5959844933164316,0.5959844933164316,0.5606279354883442,90.53787334084656,1.6006591086565445,0.39934089134345546,1.0,0.0,64,0,5,64,64,0.42144232988357544,0.05,,,,,1.366881031016972
2134,0.6,0.5937240774894494,0.5937240774894494,0.5644619677935883,214.9436664689727,1.384290676188447,0.615709323811553,1.0,0.0,159,0,4,159,159,0.5932170748710632,0.05,,,,,1.366881031016972
2135,0.8,0.7891735542382519,0.7891735542382519,0.76345426613488,168.37793434357005,1.7787427502332638,0.22125724976673625,1.0,0.0,120,0,6,120,120,0.39429986476898193,0.05,,,,,1.366881031016972
2136,0.6,0.6235778184524007,0.6235778184524007,0.5562207598091825,110.87045584728918,1.7734795686361482,0.22652043136385183,1.0,0.0,78,0,8,78,78,0.2471379190683365,0.05,,,,,1.366881031016972
2137,1.0,1.0070784226479101,1.0070784226479101,0.9260082681607946,126.29783361843984,1.5421307642793982,0.25168366871029246,0.9484536082474226,0.05154639175257732,92,5,6,97,92,0.5137054920196533,0.05,,,,,1.366881031016972
2138,1.2,1.2441941279676898,1.2026581937795193,1.2441941279676898,134.8769288376923,1.0758295746145365,0.1362916375066755,0.803030303030303,0.19696969696969696,106,26,6,132,106,0.221186101436615,0.05,,,,,1.366881031016972
2139,1.2,1.18531085562849,1.18531085562849,1.1324797600090506,164.51311733136814,0.9512465025760464,0.2104301441305405,0.7904191616766467,0.20958083832335328,132,35,5,167,132,0.5938770174980164,0.05,,,,,1.366881031016972
2140,0.8,0.8227094899154528,0.8227094899154528,0.7849396249912746,239.18102792344223,1.7524611204248983,0.24753887957510165,1.0,0.0,172,0,4,172,172,0.45399394631385803,0.05,,,,,1.366881031016972
2141,1.5,1.537402351180011,1.537402351180011,1.4677745348967686,117.18143813601908,0.19707318762357817,0.23567535038811774,0.6081871345029239,0.391812865497076,104,67,8,171,104,0.033714212477207184,0.05,,,,,1.366881031016972
2142,0.6,0.6138842509410484,0.6138842509410484,0.6045938014778727,81.39016282831135,1.7753610510570512,0.22463894894294878,1.0,0.0,56,0,7,56,56,0.4724666178226471,0.05,,,,,1.366881031016972
2143,0.6,0.6171165870506892,0.6171165870506892,0.6052940901682085,163.79745571606844,1.6755592454206607,0.3244407545793393,1.0,0.0,119,0,4,119,119,0.45976948738098145,0.05,,,,,1.366881031016972
2144,1.0,1.0248805448268157,1.005125281834043,1.0248805448268157,64.52363760701923,1.261776874787139,0.22913221612195195,0.8727272727272727,0.12727272727272726,48,7,8,55,48,0.4082755744457245,0.05,,,,,1.366881031016972
2145,1.0,1.0239180194583966,1.0239180194583966,0.9646165107139685,70.86166030263477,1.544264922461701,0.15943878124200273,0.9259259259259259,0.07407407407407407,50,4,5,54,50,0.03818252310156822,0.05,,,,,1.366881031016972
2146,1.5,1.5615059528883444,1.5615059528883444,1.4267973313232123,88.40647087009275,0.5615919644759151,0.12931712643317583,0.6727272727272727,0.32727272727272727,74,36,6,110,74,0.9046651124954224,0.05,,,,,1.366881031016972
2147,1.5,1.4611423178172216,1.4611423178172216,1.4500264749541196,72.44529718694191,0.47549325128527875,0.09292780134630026,0.6421052631578947,0.35789473684210527,61,34,5,95,61,0.4602483808994293,0.05,,,,,1.366881031016972
2148,1.2,1.2456538436261642,1.2206375787756574,1.2456538436261642,171.2172417906378,0.9305050734983249,0.14814661189493356,0.7696629213483146,0.2303370786516854,137,41,4,178,137,0.43537020683288574,0.05,,,,,1.366881031016972
2149,1.5,1.5670254754481656,1.5670254754481656,1.4474545735198237,51.675860687862716,0.08232859668155856,0.13453887319795949,0.5542168674698795,0.4457831325301205,46,37,4,83,46,0.2482919842004776,0.05,,,,,1.366881031016972
2150,1.5,1.558815611761566,1.558815611761566,1.4240546362043427,61.30912407864391,0.4786458065248389,0.027378289860703387,0.6265060240963856,0.37349397590361444,52,31,5,83,52,0.49927258491516113,0.05,,,,,1.366881031016972
2151,0.8,0.7898854752289437,0.7898854752289437,0.7376137398764888,260.4901458574061,1.8424714870249885,0.15752851297501155,1.0,0.0,186,0,8,186,186,0.2646355628967285,0.05,,,,,1.366881031016972
2152,1.5,1.5039504809693498,1.4681924036969574,1.5039504809693498,75.35086119483613,0.26034213022096964,0.1396578697790303,0.6,0.4,66,44,5,110,66,0.564174234867096,0.05,,,,,1.366881031016972
2153,0.8,0.7771214628752301,0.7771214628752301,0.7541442521996758,99.75296720867965,1.7772360265506804,0.22276397344931956,1.0,0.0,69,0,4,69,69,0.10471637547016144,0.05,,,,,1.366881031016972
2154,0.8,0.8132094712154034,0.8132094712154034,0.7547145866603241,161.18939700009483,1.792678806832502,0.20732119316749814,1.0,0.0,114,0,6,114,114,0.11647730320692062,0.05,,,,,1.366881031016972
2155,1.0,0.9863874743114167,0.9863874743114167,0.9608282660422253,173.72620156173124,1.5269426700298236,0.18528754579751439,0.9280575539568345,0.07194244604316546,129,10,7,139,129,0.27053025364875793,0.05,,,,,1.366881031016972
2156,0.8,0.7936386976765439,0.7936386976765439,0.7560033766396119,90.45004090785527,1.6592177749727022,0.3407822250272979,1.0,0.0,64,0,6,64,64,0.5638902187347412,0.05,,,,,1.366881031016972
